index,event_id,minute,second,team_id,player_id,x,y,end_x,end_y,type_display_name,outcome_type_display_name,period_display_name,player_name,Position
707,268,42,59,Real Madrid,31772,30.4,32.9,28.9,41.5,Pass,Unsuccessful,FirstHalf,Toni Kroos,CM
708,272,43,0,Real Madrid,344644,28.7,46.3,,,Dispossessed,Successful,FirstHalf,Federico Valverde,MC
709,499,43,0,Manchester City,73084,71.3,53.7,,,Tackle,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
710,269,43,0,Real Madrid,344644,29.7,43.2,,,BallTouch,Successful,FirstHalf,Federico Valverde,MC
711,491,43,2,Manchester City,113069,68.9,62.9,,,BallRecovery,Successful,FirstHalf,Jack Grealish,LM
712,508,43,2,Manchester City,113069,64.4,56.3,,,BallTouch,Successful,FirstHalf,Jack Grealish,LM
713,492,43,3,Manchester City,303139,59.9,56.4,70.5,52.1,Pass,Successful,FirstHalf,Hernandez Rodri,DM
714,493,43,4,Manchester City,315227,70.4,52.6,,,TakeOn,Unsuccessful,FirstHalf,Erling Haaland,FWD
715,270,43,4,Real Madrid,31772,29.6,47.4,,,Tackle,Unsuccessful,FirstHalf,Toni Kroos,CM
716,494,43,9,Manchester City,303139,71.9,53.6,67.4,70.7,Pass,Successful,FirstHalf,Hernandez Rodri,DM
717,495,43,13,Manchester City,77464,68.6,55.8,77.5,10.6,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
718,496,43,19,Manchester City,136741,81.2,35.2,76.8,65.6,Pass,Successful,FirstHalf,Bernardo Silva,RM
719,672,62,17,Manchester City,297390,4.7,82.8,,,Clearance,Successful,SecondHalf,Manuel Akanji,LB
720,497,43,22,Manchester City,73084,81.3,69.2,100,72.3,Pass,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
721,273,43,41,Real Madrid,337879,4.6,37.9,3.9,46.2,Pass,Successful,FirstHalf,Eder Militao,CB
722,274,43,44,Real Madrid,73798,11.5,46.8,68.8,66.1,Pass,Unsuccessful,FirstHalf,Thibaut Courtois,GK
723,500,43,47,Manchester City,69778,32.5,32,36.6,42.5,Pass,Successful,FirstHalf,Kyle Walker,RB
724,501,43,50,Manchester City,303139,36.6,42.5,,,BallRecovery,Successful,FirstHalf,Hernandez Rodri,DM
725,502,43,51,Manchester City,303139,36.6,42.5,47.6,44.9,Pass,Unsuccessful,FirstHalf,Hernandez Rodri,DM
726,275,43,52,Real Madrid,31772,56,54.9,,,BallRecovery,Successful,FirstHalf,Toni Kroos,CM
727,276,43,53,Real Madrid,31772,56,54.9,65.4,51.3,Pass,Unsuccessful,FirstHalf,Toni Kroos,CM
728,503,43,54,Manchester City,303139,36.5,46.3,,,BallRecovery,Successful,FirstHalf,Hernandez Rodri,DM
729,504,43,58,Manchester City,303139,61.2,62.4,65.9,94.7,Pass,Successful,FirstHalf,Hernandez Rodri,DM
730,505,44,5,Manchester City,113069,76.4,77.6,70.2,64.4,Pass,Successful,FirstHalf,Jack Grealish,LM
731,506,44,7,Manchester City,303139,70.5,61.1,81.4,12.5,Pass,Successful,FirstHalf,Hernandez Rodri,DM
732,512,44,37,Manchester City,73084,84.8,31.6,90.9,63.7,Pass,Successful,FirstHalf,Kevin De-Bruyne,AM
733,483,62,18,Real Madrid,347862,94.2,17.9,,,CornerAwarded,Successful,SecondHalf,Rodrygo,FWD
734,507,44,13,Manchester City,136741,81,34.4,,,SavedShot,Successful,FirstHalf,Bernardo Silva,RM
735,277,44,14,Real Madrid,73798,2,52.4,,,Save,Successful,FirstHalf,Thibaut Courtois,GK
736,278,44,14,Real Madrid,73798,2.1,50.5,,,KeeperPickup,Successful,FirstHalf,Thibaut Courtois,GK
737,279,44,17,Real Madrid,73798,4.6,52.7,22.8,86.3,Pass,Successful,FirstHalf,Thibaut Courtois,GK
738,280,44,21,Real Madrid,20874,22.8,86.3,25.2,74.2,Pass,Successful,FirstHalf,Luka Modric,CM
739,281,44,21,Real Madrid,31772,25.2,74.2,11.3,77.7,Pass,Successful,FirstHalf,Toni Kroos,CM
740,282,44,24,Real Madrid,369109,11.5,77.7,16.1,90.1,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
741,283,44,29,Real Madrid,20874,19.2,92.3,25.4,66.3,Pass,Successful,FirstHalf,Luka Modric,CM
742,284,44,32,Real Madrid,369109,23.2,61.9,22.3,66.1,Pass,Unsuccessful,FirstHalf,Eduardo Camavinga,LB
743,509,44,33,Manchester City,315227,80.5,42.2,,,BlockedPass,Successful,FirstHalf,Erling Haaland,FWD
744,510,44,34,Manchester City,303139,77.5,41.2,,,BallRecovery,Successful,FirstHalf,Hernandez Rodri,DM
745,511,44,35,Manchester City,303139,77.8,41.2,81.2,29.9,Pass,Successful,FirstHalf,Hernandez Rodri,DM
746,288,45,7,Real Madrid,39722,7.1,44.4,,,CornerAwarded,Unsuccessful,FirstHalf,David Alaba,CB
747,513,44,46,Manchester City,113069,90.7,82.4,73.8,69.3,Pass,Successful,FirstHalf,Jack Grealish,LM
748,514,44,50,Manchester City,77464,76.7,63.5,76,51.2,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
749,515,44,52,Manchester City,303139,76.1,50.3,82.5,16.1,Pass,Successful,FirstHalf,Hernandez Rodri,DM
750,516,44,56,Manchester City,136741,86.1,19,96,23.3,Pass,Successful,FirstHalf,Bernardo Silva,RM
751,517,44,58,Manchester City,73084,96,23.3,95.8,48.1,Pass,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
752,286,44,59,Real Madrid,73798,2.7,51.5,7.5,30.4,Clearance,Successful,FirstHalf,Thibaut Courtois,GK
753,518,45,1,Manchester City,77464,89.9,65.9,88,56.9,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
754,519,45,2,Manchester City,315227,88,56.9,84.3,62.3,Pass,Successful,FirstHalf,Erling Haaland,FWD
755,520,45,4,Manchester City,297390,85.3,64.1,,,SavedShot,Successful,FirstHalf,Manuel Akanji,LB
756,287,45,5,Real Madrid,39722,4.4,47.7,,,Save,Successful,FirstHalf,David Alaba,CB
757,522,45,47,Manchester City,113069,99.5,99.5,94.5,49.4,Pass,Unsuccessful,FirstHalf,Jack Grealish,LM
758,289,45,48,Real Madrid,73798,4.1,49.3,13.9,26.8,Punch,Successful,FirstHalf,Thibaut Courtois,GK
759,292,45,0,Real Madrid,14296,50,49.8,31.8,50.1,Pass,Successful,SecondHalf,Karim Benzema,FWD
760,293,45,1,Real Madrid,337879,32.5,48.1,32.9,50.9,Pass,Successful,SecondHalf,Eder Militao,CB
761,294,45,3,Real Madrid,39722,33.2,50.9,67.4,14.4,Pass,Unsuccessful,SecondHalf,David Alaba,CB
762,526,45,5,Manchester City,297390,25.3,89.3,28.1,72.8,Pass,Successful,SecondHalf,Manuel Akanji,LB
763,527,45,7,Manchester City,77464,28.1,72.8,,,BallRecovery,Successful,SecondHalf,Ilkay Gundogan,AM
764,528,45,8,Manchester City,77464,29.6,72.8,22.9,77,Pass,Unsuccessful,SecondHalf,Ilkay Gundogan,AM
765,303,45,9,Real Madrid,347862,74.5,26.1,,,Interception,Successful,SecondHalf,Rodrygo,FWD
766,295,45,10,Real Madrid,347862,76.2,26.9,,,Dispossessed,Successful,SecondHalf,Rodrygo,FWD
767,529,45,10,Manchester City,313171,23.8,73.1,,,Tackle,Unsuccessful,SecondHalf,Ruben Dias,CB
768,296,45,11,Real Madrid,344644,72.3,37.1,,,BallRecovery,Successful,SecondHalf,Federico Valverde,MC
769,297,45,12,Real Madrid,344644,75.4,36.9,,,Dispossessed,Successful,SecondHalf,Federico Valverde,MC
770,530,45,13,Manchester City,77464,24.6,63.1,,,Tackle,Successful,SecondHalf,Ilkay Gundogan,AM
771,531,45,13,Manchester City,303139,20.2,59.4,,,BallRecovery,Successful,SecondHalf,Hernandez Rodri,DM
772,673,62,18,Manchester City,297390,5.8,82.1,,,CornerAwarded,Unsuccessful,SecondHalf,Manuel Akanji,LB
773,532,45,14,Manchester City,303139,20.2,59.4,13.8,92.4,Pass,Successful,SecondHalf,Hernandez Rodri,DM
774,533,45,19,Manchester City,113069,12.1,90.5,4.4,91.2,Pass,Successful,SecondHalf,Jack Grealish,LM
775,534,45,20,Manchester City,297390,4.4,91.2,37.1,100,Pass,Unsuccessful,SecondHalf,Manuel Akanji,LB
776,299,45,37,Real Madrid,106883,64.8,0,61.6,20.6,Pass,Successful,SecondHalf,Dani Carvajal,RB
777,300,45,39,Real Madrid,20874,61,20.2,48.6,57.3,Pass,Successful,SecondHalf,Luka Modric,CM
778,301,45,42,Real Madrid,369109,50.7,59,61.3,81.4,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
779,302,45,46,Real Madrid,337782,70.1,75.4,,,TakeOn,Unsuccessful,SecondHalf,Vinicius Junior,FWD
780,536,45,46,Manchester City,69778,29.9,24.6,,,Tackle,Successful,SecondHalf,Kyle Walker,RB
781,537,45,48,Manchester City,69778,26.4,22.1,,,BallRecovery,Successful,SecondHalf,Kyle Walker,RB
782,538,45,50,Manchester City,69778,35.9,20.6,43.8,4.4,Pass,Successful,SecondHalf,Kyle Walker,RB
783,539,45,53,Manchester City,136741,45.8,7.1,46.7,38.6,Pass,Successful,SecondHalf,Bernardo Silva,RM
784,540,45,58,Manchester City,303139,44.7,43.4,34.6,63.9,Pass,Successful,SecondHalf,Hernandez Rodri,DM
785,541,46,0,Manchester City,297390,34.7,63.9,52.1,50.4,Pass,Unsuccessful,SecondHalf,Manuel Akanji,LB
786,304,46,2,Real Madrid,20874,47.7,48.1,47.7,43.7,Pass,Unsuccessful,SecondHalf,Luka Modric,CM
787,542,46,2,Manchester City,77464,52.5,52.5,,,BallTouch,Successful,SecondHalf,Ilkay Gundogan,AM
788,305,46,4,Real Madrid,344644,44.3,33.4,,,BallRecovery,Successful,SecondHalf,Federico Valverde,MC
789,306,46,6,Real Madrid,344644,51.3,23.6,62.4,9.4,Pass,Successful,SecondHalf,Federico Valverde,MC
790,307,46,10,Real Madrid,14296,62.2,9.5,68.4,5.5,Pass,Successful,SecondHalf,Karim Benzema,FWD
791,308,46,12,Real Madrid,106883,68.4,5.5,58.8,7.8,Pass,Successful,SecondHalf,Dani Carvajal,RB
792,309,46,14,Real Madrid,344644,56.1,8.8,43.5,25.8,Pass,Successful,SecondHalf,Federico Valverde,MC
793,310,46,16,Real Madrid,337879,42.6,31.4,40.5,67.2,Pass,Successful,SecondHalf,Eder Militao,CB
794,311,46,20,Real Madrid,39722,40.1,70,41.7,92.3,Pass,Successful,SecondHalf,David Alaba,CB
795,312,46,23,Real Madrid,369109,43.6,92.3,59.9,95.5,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
796,313,46,25,Real Madrid,337782,60.6,94.2,55.4,86.3,Pass,Successful,SecondHalf,Vinicius Junior,FWD
797,314,46,28,Real Madrid,369109,56.2,74.7,53.9,57.3,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
798,315,46,28,Real Madrid,344644,53.9,57.3,45.9,57.6,Pass,Successful,SecondHalf,Federico Valverde,MC
799,316,46,30,Real Madrid,31772,45.9,57.6,56.7,68.3,Pass,Successful,SecondHalf,Toni Kroos,CM
800,317,46,33,Real Madrid,369109,56.6,72.1,57.4,92.3,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
801,318,46,37,Real Madrid,20874,55.4,86.6,42.1,87.2,Pass,Successful,SecondHalf,Luka Modric,CM
802,319,46,38,Real Madrid,39722,41.9,87.2,38,78,Pass,Successful,SecondHalf,David Alaba,CB
803,320,46,43,Real Madrid,31772,30.4,84.8,34.3,95.9,Pass,Successful,SecondHalf,Toni Kroos,CM
804,321,46,45,Real Madrid,39722,34.3,95.9,42.5,95.1,Pass,Successful,SecondHalf,David Alaba,CB
805,322,46,48,Real Madrid,369109,41.6,94.8,40,88.4,Pass,Unsuccessful,SecondHalf,Eduardo Camavinga,LB
806,543,46,48,Manchester City,73084,61.3,10.1,,,BallTouch,Successful,SecondHalf,Kevin De-Bruyne,AM
807,544,46,50,Manchester City,303139,60,15.7,,,BallRecovery,Successful,SecondHalf,Hernandez Rodri,DM
808,545,46,51,Manchester City,303139,60,15.7,67.3,16.9,Pass,Successful,SecondHalf,Hernandez Rodri,DM
809,546,46,52,Manchester City,315227,67,17,,,Foul,Successful,SecondHalf,Erling Haaland,FWD
810,323,46,52,Real Madrid,369109,33,83,,,Foul,Unsuccessful,SecondHalf,Eduardo Camavinga,LB
811,547,47,37,Manchester City,73084,69,4.6,89,63.9,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
812,325,47,40,Real Madrid,344644,9.6,35.6,12.8,12.8,Clearance,Successful,SecondHalf,Federico Valverde,MC
813,549,47,46,Manchester City,113069,87.6,87.3,79.7,67.5,Pass,Successful,SecondHalf,Jack Grealish,LM
814,550,47,48,Manchester City,77464,79.7,66.8,70.7,49.6,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
815,551,47,51,Manchester City,136741,71,51,79.8,80.1,Pass,Unsuccessful,SecondHalf,Bernardo Silva,RM
816,326,47,52,Real Madrid,106883,21.2,19.8,48.4,20.6,Pass,Unsuccessful,SecondHalf,Dani Carvajal,RB
817,552,47,56,Manchester City,136741,51.7,78.3,13.5,58.5,Pass,Successful,SecondHalf,Bernardo Silva,RM
818,553,48,0,Manchester City,121774,13.8,56.7,32.1,9.2,Pass,Successful,SecondHalf,Moraes Ederson ,GK
819,554,48,5,Manchester City,73084,34.3,9.1,71.4,18.7,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
820,327,48,8,Real Madrid,39722,26.6,82.7,,,BallRecovery,Successful,SecondHalf,David Alaba,CB
821,328,48,8,Real Madrid,39722,26.6,82.7,31.4,93.9,Pass,Successful,SecondHalf,David Alaba,CB
822,329,48,9,Real Madrid,369109,31.4,93.9,24.3,83.6,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
823,330,48,11,Real Madrid,39722,24.1,82.8,27.9,74.6,Pass,Successful,SecondHalf,David Alaba,CB
824,331,48,13,Real Madrid,31772,27.2,71.9,31.1,68.3,Pass,Successful,SecondHalf,Toni Kroos,CM
825,332,48,19,Real Madrid,344644,41.9,69.9,65.2,9.9,Pass,Successful,SecondHalf,Federico Valverde,MC
826,333,48,24,Real Madrid,106883,66.2,10.5,67,20.8,Pass,Successful,SecondHalf,Dani Carvajal,RB
827,334,48,24,Real Madrid,347862,67,20.8,63.7,12.7,Pass,Successful,SecondHalf,Rodrygo,FWD
828,335,48,26,Real Madrid,106883,62.5,11.1,65.9,5.6,Pass,Successful,SecondHalf,Dani Carvajal,RB
829,336,48,28,Real Madrid,347862,66.1,5.6,58.9,7.4,Pass,Successful,SecondHalf,Rodrygo,FWD
830,337,48,29,Real Madrid,106883,59.1,7.4,61.4,18.1,Pass,Successful,SecondHalf,Dani Carvajal,RB
831,338,48,30,Real Madrid,344644,60.3,17.5,55.8,14.7,Pass,Successful,SecondHalf,Federico Valverde,MC
832,339,48,32,Real Madrid,106883,54.9,14.5,43.9,14.8,Pass,Successful,SecondHalf,Dani Carvajal,RB
833,340,48,35,Real Madrid,31772,55.8,22.4,,,Foul,Successful,SecondHalf,Toni Kroos,CM
834,555,48,35,Manchester City,73084,44.2,77.6,,,Foul,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
835,341,48,46,Real Madrid,344644,57.9,23.7,55.1,27.3,Pass,Successful,SecondHalf,Federico Valverde,MC
836,342,48,50,Real Madrid,20874,54.9,26.2,59.6,30,Pass,Successful,SecondHalf,Luka Modric,CM
837,343,48,51,Real Madrid,344644,59.6,30,52.4,26.2,Pass,Successful,SecondHalf,Federico Valverde,MC
838,344,48,54,Real Madrid,20874,53.8,30,64,27.3,Pass,Successful,SecondHalf,Luka Modric,CM
839,345,48,55,Real Madrid,344644,64.3,27.3,58.2,37.4,Pass,Successful,SecondHalf,Federico Valverde,MC
840,346,48,56,Real Madrid,20874,57.9,37.6,,,BallTouch,Unsuccessful,SecondHalf,Luka Modric,CM
841,556,48,57,Manchester City,315227,43.8,51.9,,,BallRecovery,Successful,SecondHalf,Erling Haaland,FWD
842,557,48,58,Manchester City,315227,44.6,52.7,54.9,73.4,Pass,Successful,SecondHalf,Erling Haaland,FWD
843,558,49,1,Manchester City,73084,61.2,74.7,,,BallTouch,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
844,347,49,2,Real Madrid,337879,33.8,21.6,,,TakeOn,Successful,SecondHalf,Eder Militao,CB
845,559,49,2,Manchester City,73084,66.2,78.4,,,Challenge,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
846,348,49,2,Real Madrid,337879,30.9,14.1,,,BallRecovery,Successful,SecondHalf,Eder Militao,CB
847,349,49,6,Real Madrid,337879,32.3,7,26.3,13.3,Pass,Successful,SecondHalf,Eder Militao,CB
848,350,49,8,Real Madrid,106883,27.3,15.5,21.4,47.4,Pass,Successful,SecondHalf,Dani Carvajal,RB
849,351,49,11,Real Madrid,39722,21.7,55.2,29,90.9,Pass,Successful,SecondHalf,David Alaba,CB
850,352,49,15,Real Madrid,369109,31.4,88.9,31.4,77.7,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
851,353,49,19,Real Madrid,20874,34,80.2,46.8,76.4,Pass,Successful,SecondHalf,Luka Modric,CM
852,354,49,21,Real Madrid,337782,51.5,76.7,55.7,91.9,Pass,Successful,SecondHalf,Vinicius Junior,FWD
853,355,49,22,Real Madrid,369109,55.7,91.9,51.2,80.8,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
854,356,49,25,Real Madrid,20874,51.7,79.5,53.2,68.5,Pass,Successful,SecondHalf,Luka Modric,CM
855,357,49,26,Real Madrid,344644,53.7,66.6,53.9,72.1,Pass,Successful,SecondHalf,Federico Valverde,MC
856,358,49,27,Real Madrid,20874,54.8,70.7,86.4,30.3,Pass,Successful,SecondHalf,Luka Modric,CM
857,359,49,30,Real Madrid,106883,86.6,30.3,,,BallTouch,Successful,SecondHalf,Dani Carvajal,RB
858,360,49,31,Real Madrid,14296,82.2,31,,,SavedShot,Successful,SecondHalf,Karim Benzema,FWD
859,560,49,31,Manchester City,313171,15.6,64.8,,,Save,Successful,SecondHalf,Ruben Dias,CB
860,361,49,33,Real Madrid,14296,82.7,32.2,,,TakeOn,Unsuccessful,SecondHalf,Karim Benzema,FWD
861,561,49,33,Manchester City,113069,17.3,67.8,,,Tackle,Successful,SecondHalf,Jack Grealish,LM
862,562,49,34,Manchester City,313171,13.2,64.1,35.3,55.5,Pass,Unsuccessful,SecondHalf,Ruben Dias,CB
863,362,49,36,Real Madrid,31772,61.4,41.8,56.4,15.9,Pass,Successful,SecondHalf,Toni Kroos,CM
864,363,49,41,Real Madrid,337879,58.4,10.8,60.9,17.8,Pass,Successful,SecondHalf,Eder Militao,CB
865,364,49,43,Real Madrid,344644,60.4,18.4,65.8,26.8,Pass,Successful,SecondHalf,Federico Valverde,MC
866,365,49,44,Real Madrid,14296,66,27,76.1,27,Pass,Unsuccessful,SecondHalf,Karim Benzema,FWD
867,366,49,45,Real Madrid,337782,75.6,28,,,Foul,Successful,SecondHalf,Vinicius Junior,FWD
868,563,49,45,Manchester City,313171,24.4,72,,,Foul,Unsuccessful,SecondHalf,Ruben Dias,CB
869,564,49,50,Manchester City,313171,0,0,,,Card,Successful,SecondHalf,Ruben Dias,CB
870,367,50,41,Real Madrid,39722,76.7,29.3,,,SavedShot,Successful,SecondHalf,David Alaba,CB
871,565,50,42,Manchester City,121774,1.2,50.1,,,Save,Successful,SecondHalf,Moraes Ederson ,GK
872,368,50,42,Real Madrid,39722,93.2,44.2,,,CornerAwarded,Successful,SecondHalf,David Alaba,CB
873,566,50,42,Manchester City,121774,6.8,55.8,,,CornerAwarded,Unsuccessful,SecondHalf,Moraes Ederson ,GK
874,369,50,53,Real Madrid,31772,99.5,99.5,79.7,82.5,Pass,Successful,SecondHalf,Toni Kroos,CM
875,370,50,56,Real Madrid,14296,79.7,82.5,92.2,75.5,Pass,Unsuccessful,SecondHalf,Karim Benzema,FWD
876,567,50,58,Manchester City,77464,9,27.2,,,BallRecovery,Successful,SecondHalf,Ilkay Gundogan,AM
877,572,51,43,Manchester City,121774,14.8,50.4,14.6,63,Pass,Successful,SecondHalf,Moraes Ederson ,GK
878,573,51,45,Manchester City,313171,14.6,63,22.9,57.3,Pass,Successful,SecondHalf,Ruben Dias,CB
879,574,51,46,Manchester City,303139,22.9,57.3,3,24.4,Pass,Successful,SecondHalf,Hernandez Rodri,DM
880,575,51,49,Manchester City,121774,3,24.4,13.5,2.6,Pass,Successful,SecondHalf,Moraes Ederson ,GK
881,576,51,53,Manchester City,69778,22.6,3.4,,,TakeOn,Unsuccessful,SecondHalf,Kyle Walker,RB
882,374,51,53,Real Madrid,31772,77.4,96.6,,,Tackle,Unsuccessful,SecondHalf,Toni Kroos,CM
883,577,51,53,Manchester City,69778,22.5,2.2,,,BallTouch,Successful,SecondHalf,Kyle Walker,RB
884,376,51,58,Real Madrid,31772,70.9,100,65.8,95.9,Pass,Successful,SecondHalf,Toni Kroos,CM
885,377,51,59,Real Madrid,20874,64.6,95,64.4,98.4,Pass,Successful,SecondHalf,Luka Modric,CM
886,378,52,0,Real Madrid,369109,62,97.5,52.4,65,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
887,379,52,3,Real Madrid,337879,52.4,65,66,73.2,Pass,Unsuccessful,SecondHalf,Eder Militao,CB
888,579,52,5,Manchester City,101374,35.3,30.4,55.4,31.4,Pass,Successful,SecondHalf,John Stones,DM
889,580,52,6,Manchester City,73084,55.4,31.4,,,BallRecovery,Successful,SecondHalf,Kevin De-Bruyne,AM
890,484,62,37,Real Madrid,20874,0,0,,,SubstitutionOff,Successful,SecondHalf,Luka Modric,CM
891,581,52,8,Manchester City,73084,57.4,29.7,85.3,47.6,Pass,Unsuccessful,SecondHalf,Kevin De-Bruyne,AM
892,380,52,10,Real Madrid,73798,15.2,52.8,,,KeeperPickup,Successful,SecondHalf,Thibaut Courtois,GK
893,381,52,11,Real Madrid,73798,13,53,22,74.4,Pass,Successful,SecondHalf,Thibaut Courtois,GK
894,382,52,15,Real Madrid,39722,23.7,74.9,25.2,83.3,Pass,Successful,SecondHalf,David Alaba,CB
895,383,52,17,Real Madrid,31772,25.2,83.3,30,75.3,Pass,Successful,SecondHalf,Toni Kroos,CM
896,384,52,18,Real Madrid,344644,30,75.3,22.2,75.8,Pass,Successful,SecondHalf,Federico Valverde,MC
897,385,52,22,Real Madrid,39722,23.5,74.7,29.2,95,Pass,Successful,SecondHalf,David Alaba,CB
898,386,52,27,Real Madrid,369109,32.8,83.6,39,76,Pass,Successful,SecondHalf,Eduardo Camavinga,LB
899,387,52,30,Real Madrid,344644,41.7,68.2,66.9,13.6,Pass,Unsuccessful,SecondHalf,Federico Valverde,MC
900,582,52,33,Manchester City,297390,34.7,83,,,BallRecovery,Successful,SecondHalf,Manuel Akanji,LB
901,583,52,34,Manchester City,297390,35.2,90.6,56.7,90.9,Pass,Successful,SecondHalf,Manuel Akanji,LB
902,584,52,41,Manchester City,113069,75,94.7,68.8,78.5,Pass,Successful,SecondHalf,Jack Grealish,LM
903,388,52,47,Real Madrid,31772,11.4,34.8,,,Challenge,Unsuccessful,SecondHalf,Toni Kroos,CM
904,585,52,47,Manchester City,77464,88.6,65.2,,,TakeOn,Successful,SecondHalf,Ilkay Gundogan,AM
905,586,52,48,Manchester City,77464,88.5,68.9,90.4,79.2,Pass,Successful,SecondHalf,Ilkay Gundogan,AM
906,587,52,52,Manchester City,113069,93.7,70.9,93.7,69,Pass,Unsuccessful,SecondHalf,Jack Grealish,LM
907,389,52,52,Real Madrid,106883,7.9,27.8,,,BlockedPass,Successful,SecondHalf,Dani Carvajal,RB
908,390,52,52,Real Madrid,31772,7.9,27.8,,,BallTouch,Successful,SecondHalf,Toni Kroos,CM
909,392,52,53,Real Madrid,31772,4.6,32.6,,,CornerAwarded,Unsuccessful,SecondHalf,Toni Kroos,CM
910,588,52,53,Manchester City,113069,95.4,67.4,,,CornerAwarded,Successful,SecondHalf,Jack Grealish,LM
911,589,53,30,Manchester City,113069,99.5,99.5,95.4,32.6,Pass,Successful,SecondHalf,Jack Grealish,LM
912,590,53,32,Manchester City,303139,95.4,32.6,91.7,46.1,Pass,Unsuccessful,SecondHalf,Hernandez Rodri,DM
913,393,53,33,Real Madrid,20874,9.2,50.1,17.5,65.7,Clearance,Successful,SecondHalf,Luka Modric,CM
914,399,53,35,Real Madrid,344644,17.5,67,18.2,67.4,Clearance,Successful,SecondHalf,Federico Valverde,MC
915,591,53,35,Manchester City,136741,81.5,31,,,BallTouch,Successful,SecondHalf,Bernardo Silva,RM
916,394,53,36,Real Madrid,14296,21.1,63.2,,,BallRecovery,Successful,SecondHalf,Karim Benzema,FWD
917,395,53,37,Real Madrid,14296,21.3,63,33.9,84.2,Pass,Successful,SecondHalf,Karim Benzema,FWD
918,396,53,40,Real Madrid,344644,33.9,84.2,28.9,85.9,Pass,Successful,SecondHalf,Federico Valverde,MC
919,397,53,40,Real Madrid,31772,28.9,85.9,75.1,81.6,Pass,Unsuccessful,SecondHalf,Toni Kroos,CM
920,592,53,44,Manchester City,69778,24.1,21.1,,,BallRecovery,Successful,SecondHalf,Kyle Walker,RB
921,593,53,44,Manchester City,69778,23.7,21.5,14.1,54.5,Pass,Successful,SecondHalf,Kyle Walker,RB
922,594,53,47,Manchester City,121774,14.1,54.5,32.6,74.9,Pass,Successful,SecondHalf,Moraes Ederson ,GK
923,595,53,49,Manchester City,113069,32.6,74.9,29.5,60.8,Pass,Successful,SecondHalf,Jack Grealish,LM
924,596,53,52,Manchester City,313171,29.9,66,32.6,89.7,Pass,Successful,SecondHalf,Ruben Dias,CB
925,597,53,55,Manchester City,113069,27.5,84.8,27.5,57.3,Pass,Successful,SecondHalf,Jack Grealish,LM
926,972,53,58,Manchester City,77464,29.9,58.8,,,TakeOn,Unsuccessful,SecondHalf,Ilkay Gundogan,AM
927,599,53,58,Manchester City,77464,29.6,56.1,,,Foul,Successful,SecondHalf,Ilkay Gundogan,AM
928,398,53,58,Real Madrid,344644,70.4,43.9,,,Foul,Unsuccessful,SecondHalf,Federico Valverde,MC
929,600,54,33,Manchester City,313171,31.7,55.2,36.5,61.5,Pass,Successful,SecondHalf,Ruben Dias,CB
930,601,54,38,Manchester City,303139,58.2,53.9,55.6,28.9,Pass,Successful,SecondHalf,Hernandez Rodri,DM
931,602,54,40,Manchester City,73084,57.2,25,73.4,5.3,Pass,Successful,SecondHalf,Kevin De-Bruyne,AM
932,611,80,10,Real Madrid,337782,28.5,86.2,,,Dispossessed,Successful,SecondHalf,Vinicius Junior,FWD
933,603,54,45,Manchester City,136741,75.8,19.9,65.4,23.9,Pass,Successful,SecondHalf,Bernardo Silva,RM
934,604,54,47,Manchester City,303139,65.4,24.5,64.6,43,Pass,Successful,SecondHalf,Hernandez Rodri,DM
935,605,54,51,Manchester City,101374,58.5,41.5,59.5,77.4,Pass,Successful,SecondHalf,John Stones,DM
936,606,54,53,Manchester City,297390,59.5,77.4,68.6,97.1,Pass,Successful,SecondHalf,Manuel Akanji,LB
937,400,54,56,Real Madrid,106883,26.9,5.2,,,Challenge,Unsuccessful,SecondHalf,Dani Carvajal,RB
938,607,54,56,Manchester City,113069,73.1,94.8,,,TakeOn,Successful,SecondHalf,Jack Grealish,LM
939,608,54,57,Manchester City,113069,77.9,91.7,,,Foul,Successful,SecondHalf,Jack Grealish,LM
940,401,54,57,Real Madrid,106883,22.1,8.3,,,Foul,Unsuccessful,SecondHalf,Dani Carvajal,RB
941,402,55,0,Real Madrid,106883,0,0,,,Card,Successful,SecondHalf,Dani Carvajal,RB
